ID,SalePrice
2734,143310.18095637285
2735,135252.5302302555
2736,140972.502954762
2737,122646.38075715338
2738,134639.94460628383
2739,157995.9102122037
2740,135723.8016691999
2741,142658.45322505193
2742,151146.09724722247
2743,153557.74842309573
2744,160060.29900486526
2745,140632.4985797825
2746,136190.01972214968
2747,143704.3748240814
2748,119094.76352604493
2749,130109.28932560749
2750,130866.41044166559
2751,135330.90781312922
2752,176045.23351936808
2753,144932.77124983026
2754,224950.54577798184
2755,132603.3811808993
2756,97725.9163900131
2757,67980.12391421756
2758,80075.37607110829
2759,165827.24541245386
2760,122869.09300183461
2761,142771.13887666923
2762,144075.75754306203
2763,182909.97352950418
2764,145219.86065763992
2765,277523.58059217304
2766,119397.91859249356
2767,86113.21172102232
2768,125611.66526556507
2769,132780.1288158571
2770,135281.25388143465
2771,107014.6238748588
2772,108232.80154339013
2773,164758.0750285979
2774,143451.16105897306
2775,116003.75255292478
2776,138774.50254402152
2777,142780.7412472493
2778,103252.0557948033
2779,120292.01264101383
2780,96318.25907536817
2781,97785.42218802171
2782,95975.33518551558
2783,102703.66860817045
2784,120514.82548109935
2785,136498.70960042204
2786,64918.611607987
2787,120037.54879186246
2788,75535.32262513925
2789,170622.7700519183
2790,93595.7613551704
2791,111731.25035290269
2792,56360.07125052711
2793,144248.78206967123
2794,95317.42583430538
2795,121849.32654215957
2796,100882.45020773027
2797,194412.54247401064
2798,105035.53849088404
2799,112398.38377054744
2800,68519.70601152892
2801,107458.07468535534
2802,131370.01793592563
2803,164066.4478058589
2804,128595.43061186235
2805,97620.35439698686
2806,84624.21475066732
2807,158123.04411521094
2808,147988.17177765325
2809,131232.3430837145
2810,128213.89448323505
2811,159992.85117300463
2812,165631.35555766785
2813,154771.92131326298
2814,154257.4501754332
2815,94905.9538759842
2816,225079.5309720945
2817,152204.07424057787
2818,131044.95058697635
2819,174298.80486999167
2820,140299.82312549866
2821,107393.95005858845
2822,192247.1714424994
2823,344571.8201721937
2824,193284.29987410986
2825,153110.21207061183
2826,135588.90862632854
2827,133373.09364727043
2828,221394.6663229883
2829,206460.0719704296
2830,238167.73206842315
2831,173917.46813745846
2832,257922.0533849501
2833,304354.2489180104
2834,227150.60017769292
2835,226623.44445509443
2836,190286.80784474302
2837,153382.86628861236
2838,149562.43968309992
2839,176700.7136620046
2840,198124.43392004393
2841,204988.00550298713
2842,230122.47275339536
2843,147528.12671222826
2844,163478.8245487886
2845,123911.30301155834
2846,213458.78518011793
2847,205401.89676277668
2848,212859.8485703287
2849,201114.20951030878
2850,278797.50765357906
2851,215822.02160113794
2852,231348.7656748004
2853,235228.95505961962
2854,137142.54437404024
2855,201395.48660022835
2856,201970.6071560626
2857,186485.9853810036
2858,204627.32981373227
2859,116300.19215317673
2860,127006.536520376
2861,123652.4126548442
2862,195609.6931730049
2863,127541.71613714055
2864,254188.55575385058
2865,143324.17541230135
2866,141304.62745333268
2867,97633.90726399772
2868,99749.39681008129
2869,106482.23964629654
2870,121629.12797817278
2871,84228.38276681083
2872,53164.96288957105
2873,102644.2609753855
2874,134892.99647532604
2875,113445.00945402066
2876,158335.3422170121
2877,146451.78309099507
2878,164936.19547167572
2879,135602.7622824487
2880,100604.77619504639
2881,146980.0894927612
2882,177223.09109424183
2883,199383.6283693984
2884,195377.49225838188
2885,187670.30000218598
2886,237354.26615167403
2887,95277.78681746012
2888,137706.1003347332
2889,56846.056691242346
2890,80235.95408045869
2891,138215.24783563724
2892,43243.18371867876
2893,70041.98482954544
2894,53709.2463866733
2895,328183.7062803881
2896,282900.29922403867
2897,199489.2401513074
2898,146622.5387939826
2899,204313.37136296183
2900,159348.2782920179
2901,209941.21278519303
2902,186215.4895895919
2903,325403.46549238765
2904,355072.572468438
2905,84954.86498929751
2906,191604.61112409082
2907,109138.0251450082
2908,129183.98382413703
2909,146688.88711143477
2910,78894.29268766278
2911,81444.84284619076
2912,142160.88529813243
2913,80864.21591962744
2914,77554.93711278794
2915,83281.04570016217
2916,80777.44365002918
2917,164619.0051745436
2918,116583.95785517499
2919,217615.39760176034
